kp_hash,videoId,title,lengthSeconds,channelId,author,keywords,publish_date,thumbnail,official
649c640fe80410629945f75ba49f3df4,1Eau7GSfDWc,【瑪格麗特溫特斯精華】瑪麗介紹自己的三視圖以及 呃...透視圖?,165,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-08,https://i.ytimg.com/vi/1Eau7GSfDWc/mqdefault.jpg,FALSE
90c8d0f882ce7d474f6c0a1bcf4923b0,wZep0PxyDw4,Re.ver【瑪格麗特溫特斯精華】瑪麗介紹自己的略懂略懂表 各種特殊才藝讓觀眾大吃一驚,386,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-07,https://i.ytimg.com/vi/wZep0PxyDw4/mqdefault.jpg,FALSE
61f30797b4789de328087ce64998b3f4,Gq9iuqXu33M,【瑪格麗特溫特斯精華】瑪格麗特的釘宮三連 謝謝我好了,119,UCg62Aw5bxrbkrm2SJ0vKolQ,kiru kiru,,2021-09-05,https://i.ytimg.com/vi/Gq9iuqXu33M/mqdefault.jpg,FALSE
1fd03aec870464227600864f08077dd2,YviApQJNuKY,李李鈴蘭 | 在拆完生日禮物後即興表演搖花手的蘭蘭 (內含瑪麗與蘭蘭的放閃現場) | 台V精華,140,UClP8xoE6X6yCcyhG3YMlVNA,用肝在翻譯【TW】,"李李鈴蘭, 台灣Vtuber, 台V, #瑪格麗特",2022-05-21,https://i.ytimg.com/vi/YviApQJNuKY/mqdefault.jpg,FALSE
7b9b86637c38bf55eb29d7580a4cdf3b,5SxhLpWp0z8,【你的名字?】靈魂互換怎麼辦?  把對方形象搞爛就對了啦(º∀º)!【李李鈴蘭】【瑪格麗特】【台V精華】,270,UClP8xoE6X6yCcyhG3YMlVNA,用肝在翻譯【TW】,"李李鈴蘭, 瑪格麗特, 台灣Vtuber, 台V",2022-04-03,https://i.ytimg.com/vi/5SxhLpWp0z8/mqdefault.jpg,FALSE
7c5a399af94ea7bb8b3691150fd46ee0,cFWw-VvWmUc,李李鈴蘭｜瑪格麗特｜猜拳連續猜十次都平手  妳們是會讀心術484(((ºДº;)))!?｜台V精華,82,UClP8xoE6X6yCcyhG3YMlVNA,用肝在翻譯【TW】,"李李鈴蘭, 神稻櫻火, 瑪格麗特, 台灣Vtuber, 台V",2022-03-26,https://i.ytimg.com/vi/cFWw-VvWmUc/mqdefault.jpg,FALSE
a89514df94d3ae26413511913e216e79,K1s63Nw06VU,"【瑪格麗特】大小姐千言萬字""彙成一句""想對綿羊們說的話  : 請不要 忘了我好嗎...?  #瑪格麗特溫特斯",45,UC11UEoAE5b_YuC7S695AhDQ,我是小侑,,2022-06-10,https://i.ytimg.com/vi/K1s63Nw06VU/mqdefault.jpg,FALSE
a540c38a358d6e9cf62f7bc0c8407a7d,v3rv0wo6HtI,"【雲際線】即將""畢業""李李鈴蘭 瑪格麗特 神稻櫻火 懶人包系列  以及我想說的話   祝福三位今後各自順利",363,UC11UEoAE5b_YuC7S695AhDQ,我是小侑,,2022-06-09,https://i.ytimg.com/vi/v3rv0wo6HtI/mqdefault.jpg,FALSE
1f12a3ba7e2bea906526f41e6834e822,Frf_n71XEVk,【瑪格麗特精華】惡魔的低語！？想說服在戒甜食的洛可吃鬆餅！？,95,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2022-06-23,https://i.ytimg.com/vi/Frf_n71XEVk/mqdefault.jpg,FALSE
541c7a29de12d78dedc4df1954f9e3a6,6EXy-dskDM8,【瑪格麗特精華】MC瑪麗登場！？準備好～It’s showtime！,59,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2022-06-21,https://i.ytimg.com/vi/6EXy-dskDM8/mqdefault.jpg,FALSE
